     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3962500 2724500  1 10 17  -6.0 1007 170  2.8 7  2.4  99    0    2 250 -298  1
3962500 2724500  1 10 18  -6.1 1007 180  2.9 7  2.4  99    0    0 247 -299  1
3962500 2724500  1 10 19  -6.0 1007 180  3.2 7  2.4  99    0    0 248 -300  1
3962500 2724500  1 10 20  -6.0 1007 180  2.7 7  2.4  99    0    0 249 -301  1
3962500 2724500  1 10 21  -6.0 1007 180  2.6 6  2.4  99    0    0 247 -302  1
3962500 2724500  1 10 22  -6.0 1007 180  2.9 8  2.4  99    0    0 251 -302  1
3962500 2724500  1 10 23  -6.0 1006 180  2.8 8  2.4  99    0    0 258 -303  1
3962500 2724500  1 10 24  -5.9 1006 180  2.9 7  2.4  99    0    0 256 -303  1
3962500 2724500  1 11  1  -5.8 1006 170  2.8 6  2.4  99    0    0 250 -303  1
3962500 2724500  1 11  2  -5.8 1005 170  2.9 6  2.5  99    0    0 248 -302  1
3962500 2724500  1 11  3  -5.7 1005 170  3.0 6  2.5  99    0    0 249 -301  1
3962500 2724500  1 11  4  -5.8 1005 180  3.3 5  2.5  99    0    0 245 -300  1
3962500 2724500  1 11  5  -5.7 1005 180  3.2 6  2.5  99    0    0 245 -299  1
3962500 2724500  1 11  6  -5.5 1005 170  3.1 8  2.5  99    0    0 259 -297  1
3962500 2724500  1 11  7  -5.4 1004 170  3.0 8  2.5 100    0    0 268 -296  1
3962500 2724500  1 11  8  -5.3 1004 190  3.2 8  2.6 100    0    0 270 -297  1
3962500 2724500  1 11  9  -5.1 1004 180  3.2 8  2.6  99    3    5 271 -298  1
3962500 2724500  1 11 10  -4.8 1004 190  3.7 8  2.6  99   39   16 273 -299  1
3962500 2724500  1 11 11  -4.4 1004 170  3.5 8  2.7 100   26   59 275 -303  1
3962500 2724500  1 11 12  -4.1 1004 180  3.6 7  2.8 100    3   76 272 -308  1
3962500 2724500  1 11 13  -3.8 1004 170  3.6 7  2.8  99    0   68 268 -313  1
3962500 2724500  1 11 14  -3.4 1003 190  3.7 6  2.9 100    0   63 264 -316  1
3962500 2724500  1 11 15  -3.2 1002 180  3.6 7  3.0 100    0   43 265 -317  1
3962500 2724500  1 11 16  -3.0 1002 200  4.2 8  3.0  99    0   10 278 -317  1
3962500 2724500  1 11 17  -2.7 1002 180  5.0 8  3.1  99    0    1 284 -317  1
3962500 2724500  1 11 18  -2.6 1002 180  5.1 8  3.1  99    0    0 286 -317  1
3962500 2724500  1 11 19  -2.4 1002 190  4.6 8  3.2 100    0    0 289 -317  1
3962500 2724500  1 11 20  -2.0 1003 190  4.3 8  3.2 100    0    0 290 -317  1
3962500 2724500  1 11 21  -2.0 1003 180  4.3 8  3.3  99    0    0 293 -317  1
3962500 2724500  1 11 22  -2.2 1003 180  4.1 8  3.3  99    0    0 294 -317  1
3962500 2724500  1 11 23  -2.2 1003 180  4.0 8  3.2  99    0    0 294 -317  1
3962500 2724500  1 11 24  -2.2 1003 190  4.2 8  3.2  99    0    0 294 -315  1
3962500 2724500  1 12  1  -2.0 1004 180  3.4 8  3.2  99    0    0 296 -315  1
3962500 2724500  1 12  2  -2.1 1004 150  3.0 7  3.2  98    0    0 292 -316  1
3962500 2724500  1 12  3  -2.0 1004 170  3.2 7  3.2  98    0    0 289 -317  1
3962500 2724500  1 12  4  -2.0 1004 170  3.1 8  3.3  98    0    0 293 -317  1
3962500 2724500  1 12  5  -1.8 1004 180  3.4 8  3.3  98    0    0 298 -317  1
3962500 2724500  1 12  6  -1.7 1005 190  3.9 8  3.3  98    0    0 299 -317  1
